|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |     0.07618077169060948 | -1.4316796876598814e-12 | 0.0 |  -0.026956240681693108 | 0.0 |  1.744617498913505e-06 | -2.1390287284705854e-07 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.4316796876598814e-12 |   6.172448489410493e-23 | 0.0 |  7.712765120366972e-13 | 0.0 | -2.924892758526366e-16 |   5.749374124100097e-17 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.026956240681693108 |   7.712765120366972e-13 | 0.0 |   0.014164139733453195 | 0.0 |  8.194219495951456e-08 |  1.3440623145286708e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   1.744617498913505e-06 |  -2.924892758526366e-16 | 0.0 |  8.194219495951456e-08 | 0.0 | 5.2077224187569255e-05 |   6.039744016039729e-10 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.1390287284705854e-07 |   5.749374124100097e-17 | 0.0 | 1.3440623145286708e-07 | 0.0 |  6.039744016039729e-10 |    3.90381792004189e-05 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.0011534089300088489 | 9.351340476540771e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 9.351340476540771e-05 | 0.0013419205539762663 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
